event_id,player_id,ts,amount,transactions
169158,HX1,2021-12-14 09:00:00,278.52,9
169173,HX1,2021-12-15 00:00:00,357.11,4
169193,HX4,2021-12-01 19:00:00,100.39,1
169200,HX4,2021-12-02 02:00:00,836.23,5
169205,HX4,2021-12-02 07:00:00,557.97,6
169245,HX4,2021-12-03 23:00:00,123.08,7
169249,HX4,2021-12-04 03:00:00,611.5,3
169252,HX4,2021-12-04 06:00:00,513.78,5
169259,HX4,2021-12-04 13:00:00,312.42,5
169271,HX4,2021-12-05 01:00:00,348.36,9
169284,HX4,2021-12-05 14:00:00,541.98,3
169289,HX4,2021-12-05 19:00:00,905.99,3
169294,HX4,2021-12-06 00:00:00,703.92,9
169297,HX4,2021-12-06 03:00:00,203.01,10
169342,HX4,2021-12-08 00:00:00,697.97,8
169350,HX4,2021-12-08 08:00:00,999.83,8
169369,HX4,2021-12-09 03:00:00,282.5,8
169376,HX4,2021-12-09 10:00:00,154.12,1
169389,HX4,2021-12-09 23:00:00,637.52,2
169395,HX4,2021-12-10 05:00:00,429.93,2
169400,HX4,2021-12-10 10:00:00,615.97,2
169402,HX4,2021-12-10 12:00:00,491.86,8
169413,HX4,2021-12-10 23:00:00,569.4,9
169419,HX4,2021-12-11 05:00:00,826.7,7
169426,HX4,2021-12-11 12:00:00,655.39,2
169437,HX4,2021-12-11 23:00:00,170.75,1
169452,HX4,2021-12-12 14:00:00,686.56,3
169454,HX4,2021-12-12 16:00:00,36.93,5
169482,HX4,2021-12-13 20:00:00,631.49,4
169487,HX4,2021-12-14 01:00:00,90.26,8
169489,HX4,2021-12-14 03:00:00,194.76,9
169491,HX4,2021-12-14 05:00:00,767.8,4
169492,HX4,2021-12-14 06:00:00,796.77,2
169493,HX4,2021-12-14 07:00:00,556.52,9
169500,HX4,2021-12-14 14:00:00,380.03,7
169507,HX4,2021-12-14 21:00:00,490.87,6
169509,HX4,2021-12-14 23:00:00,880.21,10
169525,HXN,2021-12-01 14:00:00,432.87,2
169528,HXN,2021-12-01 17:00:00,335.75,9
169531,HXN,2021-12-01 20:00:00,91.78,6
169535,HXN,2021-12-02 00:00:00,935.55,4
169540,HXN,2021-12-02 05:00:00,998.69,7
169549,HXN,2021-12-02 14:00:00,157.94,3
169558,HXN,2021-12-02 23:00:00,395.51,3
169572,HXN,2021-12-03 13:00:00,544.16,10
169587,HXN,2021-12-04 04:00:00,532.28,2
169600,HXN,2021-12-04 17:00:00,266.72,4
169604,HXN,2021-12-04 21:00:00,611.42,4
169612,HXN,2021-12-05 05:00:00,181.87,4
169622,HXN,2021-12-05 15:00:00,668.49,5
169623,HXN,2021-12-05 16:00:00,897.71,8
169632,HXN,2021-12-06 01:00:00,455.05,4
169636,HXN,2021-12-06 05:00:00,446.99,6
169639,HXN,2021-12-06 08:00:00,35.79,6
169643,HXN,2021-12-06 12:00:00,801.0,7
169648,HXN,2021-12-06 17:00:00,440.32,3
169671,HXN,2021-12-07 16:00:00,105.83,3
169697,HXN,2021-12-08 18:00:00,151.13,4
169703,HXN,2021-12-09 00:00:00,74.13,6
169714,HXN,2021-12-09 11:00:00,836.3,2
169728,HXN,2021-12-10 01:00:00,397.22,4
169739,HXN,2021-12-10 12:00:00,450.88,7
169740,HXN,2021-12-10 13:00:00,346.78,5
169756,HXN,2021-12-11 05:00:00,640.26,3
169763,HXN,2021-12-11 12:00:00,290.4,6
169765,HXN,2021-12-11 14:00:00,493.0,2
169779,HXN,2021-12-12 04:00:00,358.33,9
169784,HXN,2021-12-12 09:00:00,736.78,4
169788,HXN,2021-12-12 13:00:00,456.22,3
169803,HXN,2021-12-13 04:00:00,391.07,7
169816,HXN,2021-12-13 17:00:00,144.77,2
169818,HXN,2021-12-13 19:00:00,552.53,3
169823,HXN,2021-12-14 00:00:00,965.45,6
169830,HXN,2021-12-14 07:00:00,592.58,10
169834,HXN,2021-12-14 11:00:00,761.55,10
169844,HXN,2021-12-14 21:00:00,652.41,9
169859,HYP,2021-12-01 11:00:00,304.06,4
169862,HYP,2021-12-01 14:00:00,450.41,2
169869,HYP,2021-12-01 21:00:00,553.08,3
169870,HYP,2021-12-01 22:00:00,584.73,3
169876,HYP,2021-12-02 04:00:00,251.28,7
169895,HYP,2021-12-02 23:00:00,60.95,9
169906,HYP,2021-12-03 10:00:00,589.13,7
169912,HYP,2021-12-03 16:00:00,565.61,9
169917,HYP,2021-12-03 21:00:00,443.46,5
169920,HYP,2021-12-04 00:00:00,519.64,3
169923,HYP,2021-12-04 03:00:00,241.83,8
169925,HYP,2021-12-04 05:00:00,809.27,5
169935,HYP,2021-12-04 15:00:00,544.27,6
169936,HYP,2021-12-04 16:00:00,83.54,4
169941,HYP,2021-12-04 21:00:00,909.96,6
169963,HYP,2021-12-05 19:00:00,838.85,7
169965,HYP,2021-12-05 21:00:00,413.67,3
169988,HYP,2021-12-06 20:00:00,895.34,5
169991,HYP,2021-12-06 23:00:00,254.48,5
169993,HYP,2021-12-07 01:00:00,868.63,5
169994,HYP,2021-12-07 02:00:00,24.87,4
169999,HYP,2021-12-07 07:00:00,805.23,4
170017,HYP,2021-12-08 01:00:00,152.68,4
170019,HYP,2021-12-08 03:00:00,676.71,7
170027,HYP,2021-12-08 11:00:00,453.29,9
170047,HYP,2021-12-09 07:00:00,44.29,7
170053,HYP,2021-12-09 13:00:00,141.45,2
170060,HYP,2021-12-09 20:00:00,811.85,5
170066,HYP,2021-12-10 02:00:00,269.86,5
170075,HYP,2021-12-10 11:00:00,761.21,6
170084,HYP,2021-12-10 20:00:00,840.77,9
170093,HYP,2021-12-11 05:00:00,53.7,3
170095,HYP,2021-12-11 07:00:00,420.16,10
170111,HYP,2021-12-11 23:00:00,446.82,5
170115,HYP,2021-12-12 03:00:00,456.42,3
170116,HYP,2021-12-12 04:00:00,431.35,10
170132,HYP,2021-12-12 20:00:00,783.39,5
170133,HYP,2021-12-12 21:00:00,270.05,5
170144,HYP,2021-12-13 08:00:00,905.48,6
170150,HYP,2021-12-13 14:00:00,610.8,8
170154,HYP,2021-12-13 18:00:00,224.17,7
170155,HYP,2021-12-13 19:00:00,236.26,6
170156,HYP,2021-12-13 20:00:00,750.02,7
170162,HYP,2021-12-14 02:00:00,329.19,1
170173,HYP,2021-12-14 13:00:00,685.5,6
170174,HYP,2021-12-14 14:00:00,701.3,6
170202,HYY,2021-12-01 17:00:00,785.11,2
170204,HYY,2021-12-01 19:00:00,850.37,9
170207,HYY,2021-12-01 22:00:00,34.44,7
170241,HYY,2021-12-03 08:00:00,622.03,8
170253,HYY,2021-12-03 20:00:00,428.46,8
170254,HYY,2021-12-03 21:00:00,629.06,9
170255,HYY,2021-12-03 22:00:00,765.71,2
170267,HYY,2021-12-04 10:00:00,999.16,5
170273,HYY,2021-12-04 16:00:00,660.6,4
170275,HYY,2021-12-04 18:00:00,636.89,3
170279,HYY,2021-12-04 22:00:00,659.79,4
170298,HYY,2021-12-05 17:00:00,641.31,7
170316,HYY,2021-12-06 11:00:00,145.06,7
170322,HYY,2021-12-06 17:00:00,692.98,4
170331,HYY,2021-12-07 02:00:00,418.26,9
170340,HYY,2021-12-07 11:00:00,69.22,8
170343,HYY,2021-12-07 14:00:00,843.0,2
170351,HYY,2021-12-07 22:00:00,137.01,7
170353,HYY,2021-12-08 00:00:00,748.98,8
170355,HYY,2021-12-08 02:00:00,184.78,2
170361,HYY,2021-12-08 08:00:00,975.52,2
170368,HYY,2021-12-08 15:00:00,769.43,7
170386,HYY,2021-12-09 09:00:00,72.02,5
170388,HYY,2021-12-09 11:00:00,255.47,6
170407,HYY,2021-12-10 06:00:00,370.69,3
170417,HYY,2021-12-10 16:00:00,422.91,2
170424,HYY,2021-12-10 23:00:00,345.18,4
170447,HYY,2021-12-11 22:00:00,316.58,10
170450,HYY,2021-12-12 01:00:00,526.86,2
170452,HYY,2021-12-12 03:00:00,253.48,10
170468,HYY,2021-12-12 19:00:00,909.7,2
170471,HYY,2021-12-12 22:00:00,449.86,7
170476,HYY,2021-12-13 03:00:00,466.54,6
170481,HYY,2021-12-13 08:00:00,549.61,4
170507,HYY,2021-12-14 10:00:00,243.76,5
170518,HYY,2021-12-14 21:00:00,702.48,4
170527,HZD,2021-12-01 05:00:00,381.92,7
170542,HZD,2021-12-01 20:00:00,35.27,3
170556,HZD,2021-12-02 10:00:00,809.86,1
170558,HZD,2021-12-02 12:00:00,516.2,10
170559,HZD,2021-12-02 13:00:00,987.64,2
170561,HZD,2021-12-02 15:00:00,566.67,6
170566,HZD,2021-12-02 20:00:00,65.11,9
170568,HZD,2021-12-02 22:00:00,399.0,2
170571,HZD,2021-12-03 01:00:00,419.97,6
170585,HZD,2021-12-03 15:00:00,266.49,4
170586,HZD,2021-12-03 16:00:00,713.28,5
170593,HZD,2021-12-03 23:00:00,394.16,3
170596,HZD,2021-12-04 02:00:00,414.62,7
170614,HZD,2021-12-04 20:00:00,107.63,3
170615,HZD,2021-12-04 21:00:00,997.33,8
170620,HZD,2021-12-05 02:00:00,735.14,8
170621,HZD,2021-12-05 03:00:00,673.52,8
170658,HZD,2021-12-06 16:00:00,770.09,8
170668,HZD,2021-12-07 02:00:00,762.24,3
170685,HZD,2021-12-07 19:00:00,25.25,1
170688,HZD,2021-12-07 22:00:00,176.44,1
170689,HZD,2021-12-07 23:00:00,372.46,8
170691,HZD,2021-12-08 01:00:00,107.78,5
170698,HZD,2021-12-08 08:00:00,538.52,4
170709,HZD,2021-12-08 19:00:00,219.96,7
170716,HZD,2021-12-09 02:00:00,790.15,3
170718,HZD,2021-12-09 04:00:00,27.7,8
170720,HZD,2021-12-09 06:00:00,280.47,4
170725,HZD,2021-12-09 11:00:00,191.03,9
170766,HZD,2021-12-11 04:00:00,352.18,10
170772,HZD,2021-12-11 10:00:00,171.48,5
170776,HZD,2021-12-11 14:00:00,278.59,3
170778,HZD,2021-12-11 16:00:00,778.41,9
170800,HZD,2021-12-12 14:00:00,900.99,5
170804,HZD,2021-12-12 18:00:00,138.93,5
170811,HZD,2021-12-13 01:00:00,394.89,7
170815,HZD,2021-12-13 05:00:00,469.32,7
170820,HZD,2021-12-13 10:00:00,963.75,7
170829,HZD,2021-12-13 19:00:00,750.75,2
170853,HZD,2021-12-14 19:00:00,506.08,2
170856,HZD,2021-12-14 22:00:00,955.97,10
170872,HZT,2021-12-01 13:00:00,742.43,5
170877,HZT,2021-12-01 18:00:00,659.06,10
170901,HZT,2021-12-02 18:00:00,848.72,1
170906,HZT,2021-12-02 23:00:00,394.78,1
170929,HZT,2021-12-03 22:00:00,28.22,9
170935,HZT,2021-12-04 04:00:00,121.02,5
170938,HZT,2021-12-04 07:00:00,237.05,9
170947,HZT,2021-12-04 16:00:00,15.39,3
170948,HZT,2021-12-04 17:00:00,162.52,3
170957,HZT,2021-12-05 02:00:00,350.27,2
170962,HZT,2021-12-05 07:00:00,689.51,4
170975,HZT,2021-12-05 20:00:00,200.43,4
171001,HZT,2021-12-06 22:00:00,180.18,2
171007,HZT,2021-12-07 04:00:00,119.6,1
171015,HZT,2021-12-07 12:00:00,842.61,7
171025,HZT,2021-12-07 22:00:00,881.95,8
171028,HZT,2021-12-08 01:00:00,793.61,9
171045,HZT,2021-12-08 18:00:00,232.52,6
171052,HZT,2021-12-09 01:00:00,168.45,2
171057,HZT,2021-12-09 06:00:00,530.49,7
171061,HZT,2021-12-09 10:00:00,726.21,1
171067,HZT,2021-12-09 16:00:00,515.93,4
171068,HZT,2021-12-09 17:00:00,39.32,8
171069,HZT,2021-12-09 18:00:00,795.27,1
171078,HZT,2021-12-10 03:00:00,855.32,9
171084,HZT,2021-12-10 09:00:00,588.66,7
171093,HZT,2021-12-10 18:00:00,930.48,5
171094,HZT,2021-12-10 19:00:00,601.62,3
171099,HZT,2021-12-11 00:00:00,145.85,10
171111,HZT,2021-12-11 12:00:00,210.53,4
171113,HZT,2021-12-11 14:00:00,783.73,9
171128,HZT,2021-12-12 05:00:00,17.27,4
171142,HZT,2021-12-12 19:00:00,837.89,4
171153,HZT,2021-12-13 06:00:00,275.12,4
171158,HZT,2021-12-13 11:00:00,559.17,10
171194,HZT,2021-12-14 23:00:00,157.76,5
171200,I12,2021-12-01 04:00:00,938.88,9
171203,I12,2021-12-01 07:00:00,405.73,3
171206,I12,2021-12-01 10:00:00,467.01,6
171218,I12,2021-12-01 22:00:00,894.6,8
171228,I12,2021-12-02 08:00:00,467.22,1
171232,I12,2021-12-02 12:00:00,702.93,9
171235,I12,2021-12-02 15:00:00,155.49,3
171268,I12,2021-12-04 00:00:00,507.8,6
171274,I12,2021-12-04 06:00:00,972.88,10
171276,I12,2021-12-04 08:00:00,54.69,5
171281,I12,2021-12-04 13:00:00,171.81,2
171286,I12,2021-12-04 18:00:00,706.18,9
171311,I12,2021-12-05 19:00:00,707.66,1
171320,I12,2021-12-06 04:00:00,784.77,4
171326,I12,2021-12-06 10:00:00,747.75,4
171340,I12,2021-12-07 00:00:00,124.17,2
171345,I12,2021-12-07 05:00:00,391.8,7
171358,I12,2021-12-07 18:00:00,765.3,3
171361,I12,2021-12-07 21:00:00,660.77,1
171365,I12,2021-12-08 01:00:00,94.95,5
171378,I12,2021-12-08 14:00:00,478.6,6
171383,I12,2021-12-08 19:00:00,249.34,2
171384,I12,2021-12-08 20:00:00,148.2,10
171396,I12,2021-12-09 08:00:00,269.71,6
171407,I12,2021-12-09 19:00:00,700.69,9
171422,I12,2021-12-10 10:00:00,174.69,8
171423,I12,2021-12-10 11:00:00,890.02,8
171437,I12,2021-12-11 01:00:00,425.22,5
171450,I12,2021-12-11 14:00:00,312.84,4
171451,I12,2021-12-11 15:00:00,98.05,5
171477,I12,2021-12-12 17:00:00,525.24,4
171482,I12,2021-12-12 22:00:00,599.27,6
171503,I12,2021-12-13 19:00:00,186.6,9
171517,I12,2021-12-14 09:00:00,820.42,9
171523,I12,2021-12-14 15:00:00,133.27,5
171543,I1A,2021-12-01 10:00:00,934.6,1
171545,I1A,2021-12-01 12:00:00,354.98,1
171546,I1A,2021-12-01 13:00:00,571.67,4
171578,I1A,2021-12-02 21:00:00,748.47,6
171591,I1A,2021-12-03 10:00:00,754.72,8
171633,I1A,2021-12-05 04:00:00,137.62,6
171644,I1A,2021-12-05 15:00:00,807.32,6
171647,I1A,2021-12-05 18:00:00,173.5,3
171664,I1A,2021-12-06 11:00:00,597.58,8
171666,I1A,2021-12-06 13:00:00,922.15,5
171677,I1A,2021-12-07 00:00:00,905.99,2
171708,I1A,2021-12-08 07:00:00,182.14,2
171720,I1A,2021-12-08 19:00:00,879.26,3
171733,I1A,2021-12-09 08:00:00,694.55,9
171745,I1A,2021-12-09 20:00:00,287.44,7
171747,I1A,2021-12-09 22:00:00,919.93,2
171749,I1A,2021-12-10 00:00:00,839.72,7
171758,I1A,2021-12-10 09:00:00,638.38,6
171763,I1A,2021-12-10 14:00:00,313.06,9
171789,I1A,2021-12-11 16:00:00,889.3,5
171790,I1A,2021-12-11 17:00:00,336.38,4
171800,I1A,2021-12-12 03:00:00,354.66,7
171813,I1A,2021-12-12 16:00:00,806.21,8
171831,I1A,2021-12-13 10:00:00,158.15,8
171841,I1A,2021-12-13 20:00:00,48.09,3
171846,I1A,2021-12-14 01:00:00,612.51,8
171847,I1A,2021-12-14 02:00:00,842.55,1
171853,I1A,2021-12-14 08:00:00,737.0,8
171862,I1A,2021-12-14 17:00:00,270.92,5
171874,I3X,2021-12-01 04:00:00,118.54,6
171876,I3X,2021-12-01 06:00:00,457.23,10
171880,I3X,2021-12-01 10:00:00,175.48,5
171885,I3X,2021-12-01 15:00:00,139.98,9
171896,I3X,2021-12-02 02:00:00,84.81,9
171920,I3X,2021-12-03 02:00:00,260.1,5
171925,I3X,2021-12-03 07:00:00,858.47,5
171955,I3X,2021-12-04 13:00:00,237.47,9
171968,I3X,2021-12-05 02:00:00,594.95,1
171985,I3X,2021-12-05 19:00:00,306.87,5
171989,I3X,2021-12-05 23:00:00,55.13,2
171998,I3X,2021-12-06 08:00:00,909.03,1
172000,I3X,2021-12-06 10:00:00,782.63,3
172028,I3X,2021-12-07 14:00:00,969.51,9
172029,I3X,2021-12-07 15:00:00,56.05,3
172038,I3X,2021-12-08 00:00:00,357.32,7
172039,I3X,2021-12-08 01:00:00,799.61,10
172050,I3X,2021-12-08 12:00:00,52.07,10
172066,I3X,2021-12-09 04:00:00,653.53,6
172076,I3X,2021-12-09 14:00:00,102.55,5
172094,I3X,2021-12-10 08:00:00,696.63,9
172098,I3X,2021-12-10 12:00:00,546.58,9
172101,I3X,2021-12-10 15:00:00,191.36,8
172110,I3X,2021-12-11 00:00:00,47.05,7
172119,I3X,2021-12-11 09:00:00,435.44,4
172126,I3X,2021-12-11 16:00:00,683.21,3
172146,I3X,2021-12-12 12:00:00,885.24,3
172152,I3X,2021-12-12 18:00:00,834.89,6
172173,I3X,2021-12-13 15:00:00,873.75,6
172175,I3X,2021-12-13 17:00:00,794.44,1
172182,I3X,2021-12-14 00:00:00,248.83,5
172221,I6R,2021-12-01 14:00:00,827.42,7
172238,I6R,2021-12-02 07:00:00,668.54,1
172247,I6R,2021-12-02 16:00:00,399.29,5
172273,I6R,2021-12-03 18:00:00,523.07,10
172287,I6R,2021-12-04 08:00:00,49.0,4
172289,I6R,2021-12-04 10:00:00,42.24,4
172302,I6R,2021-12-04 23:00:00,171.2,4
172309,I6R,2021-12-05 06:00:00,498.49,1
172374,I6R,2021-12-07 23:00:00,480.19,1
172392,I6R,2021-12-08 17:00:00,84.75,6
172416,I6R,2021-12-09 17:00:00,583.93,10
172418,I6R,2021-12-09 19:00:00,294.23,7
172429,I6R,2021-12-10 06:00:00,545.59,1
172451,I6R,2021-12-11 04:00:00,548.85,7
172469,I6R,2021-12-11 22:00:00,505.72,2
172481,I6R,2021-12-12 10:00:00,862.4,9
172489,I6R,2021-12-12 18:00:00,166.86,2
172502,I6R,2021-12-13 07:00:00,608.42,2
172505,I6R,2021-12-13 10:00:00,341.19,9
172511,I6R,2021-12-13 16:00:00,914.42,7
172517,I6R,2021-12-13 22:00:00,183.02,1
172552,I79,2021-12-01 08:00:00,302.92,10
172560,I79,2021-12-01 16:00:00,288.53,5
172562,I79,2021-12-01 18:00:00,580.81,2
172576,I79,2021-12-02 08:00:00,974.52,6
172604,I79,2021-12-03 12:00:00,520.09,2
172608,I79,2021-12-03 16:00:00,26.59,3
172619,I79,2021-12-04 03:00:00,900.62,7
172637,I79,2021-12-04 21:00:00,110.04,3
172656,I79,2021-12-05 16:00:00,476.83,4
172659,I79,2021-12-05 19:00:00,205.1,3
172672,I79,2021-12-06 08:00:00,486.34,10
172674,I79,2021-12-06 10:00:00,78.67,6
172676,I79,2021-12-06 12:00:00,703.36,10
172681,I79,2021-12-06 17:00:00,994.72,10
172704,I79,2021-12-07 16:00:00,415.7,6
172717,I79,2021-12-08 05:00:00,605.61,7
172732,I79,2021-12-08 20:00:00,988.33,7
172750,I79,2021-12-09 14:00:00,566.33,6
172751,I79,2021-12-09 15:00:00,329.27,10
172754,I79,2021-12-09 18:00:00,131.2,4
172755,I79,2021-12-09 19:00:00,112.64,6
172757,I79,2021-12-09 21:00:00,197.72,1
172783,I79,2021-12-10 23:00:00,66.51,3
172793,I79,2021-12-11 09:00:00,385.42,9
172796,I79,2021-12-11 12:00:00,26.08,8
172808,I79,2021-12-12 00:00:00,201.4,1
172841,I79,2021-12-13 09:00:00,993.99,2
172859,I79,2021-12-14 03:00:00,775.77,4
172863,I79,2021-12-14 07:00:00,471.8,3
172883,I80,2021-12-01 02:00:00,831.4,3
172887,I80,2021-12-01 06:00:00,46.78,6
172922,I80,2021-12-02 17:00:00,133.41,2
172924,I80,2021-12-02 19:00:00,337.76,4
172936,I80,2021-12-03 07:00:00,606.67,5
172941,I80,2021-12-03 12:00:00,792.93,10
172961,I80,2021-12-04 08:00:00,156.57,5
172969,I80,2021-12-04 16:00:00,934.74,2
172973,I80,2021-12-04 20:00:00,642.28,7
172992,I80,2021-12-05 15:00:00,899.68,9
173003,I80,2021-12-06 02:00:00,860.82,5
173004,I80,2021-12-06 03:00:00,627.31,2
173019,I80,2021-12-06 18:00:00,576.76,9
173032,I80,2021-12-07 07:00:00,76.52,6
173035,I80,2021-12-07 10:00:00,548.12,10
173061,I80,2021-12-08 12:00:00,905.43,3
173070,I80,2021-12-08 21:00:00,356.62,9
173086,I80,2021-12-09 13:00:00,579.03,2
173087,I80,2021-12-09 14:00:00,45.23,5
173093,I80,2021-12-09 20:00:00,661.38,5
173102,I80,2021-12-10 05:00:00,274.03,3
173113,I80,2021-12-10 16:00:00,256.76,8
173117,I80,2021-12-10 20:00:00,305.43,8
173132,I80,2021-12-11 11:00:00,780.56,5
173139,I80,2021-12-11 18:00:00,174.93,2
173150,I80,2021-12-12 05:00:00,308.02,5
173151,I80,2021-12-12 06:00:00,209.23,6
173153,I80,2021-12-12 08:00:00,52.98,6
173178,I80,2021-12-13 09:00:00,498.59,7
173184,I80,2021-12-13 15:00:00,741.88,4
173212,I80,2021-12-14 19:00:00,568.23,2
173221,I9G,2021-12-01 03:00:00,322.25,2
173231,I9G,2021-12-01 13:00:00,706.1,2
173240,I9G,2021-12-01 22:00:00,50.87,1
173259,I9G,2021-12-02 17:00:00,222.92,8
173263,I9G,2021-12-02 21:00:00,845.28,8
173269,I9G,2021-12-03 03:00:00,513.5,6
173271,I9G,2021-12-03 05:00:00,38.85,5
173272,I9G,2021-12-03 06:00:00,541.41,6
173288,I9G,2021-12-03 22:00:00,857.25,5
173305,I9G,2021-12-04 15:00:00,167.75,8
173330,I9G,2021-12-05 16:00:00,480.43,9
173332,I9G,2021-12-05 18:00:00,779.77,1
173333,I9G,2021-12-05 19:00:00,883.74,4
173342,I9G,2021-12-06 04:00:00,597.33,6
173346,I9G,2021-12-06 08:00:00,307.13,5
173399,I9G,2021-12-08 13:00:00,254.27,3
173400,I9G,2021-12-08 14:00:00,224.32,7
173408,I9G,2021-12-08 22:00:00,496.26,4
173411,I9G,2021-12-09 01:00:00,243.86,6
173416,I9G,2021-12-09 06:00:00,269.32,3
173430,I9G,2021-12-09 20:00:00,180.9,9
173433,I9G,2021-12-09 23:00:00,212.23,2
173435,I9G,2021-12-10 01:00:00,969.02,5
173445,I9G,2021-12-10 11:00:00,347.74,6
173492,I9G,2021-12-12 10:00:00,317.71,8
173518,I9G,2021-12-13 12:00:00,63.09,7
173523,I9G,2021-12-13 17:00:00,785.93,2
173534,I9G,2021-12-14 04:00:00,983.96,6
173546,I9G,2021-12-14 16:00:00,15.27,2
173550,I9G,2021-12-14 20:00:00,46.3,5
173572,ICR,2021-12-01 17:00:00,341.6,9
173573,ICR,2021-12-01 18:00:00,752.88,6
173588,ICR,2021-12-02 09:00:00,554.1,9
173593,ICR,2021-12-02 14:00:00,520.25,7
173636,ICR,2021-12-04 09:00:00,805.09,8
173638,ICR,2021-12-04 11:00:00,547.77,5
173644,ICR,2021-12-04 17:00:00,886.08,6
173648,ICR,2021-12-04 21:00:00,925.01,3
173654,ICR,2021-12-05 03:00:00,507.76,6
173658,ICR,2021-12-05 07:00:00,35.56,3
173663,ICR,2021-12-05 12:00:00,611.25,10
173676,ICR,2021-12-06 01:00:00,386.45,5
173703,ICR,2021-12-07 04:00:00,153.51,5
173709,ICR,2021-12-07 10:00:00,430.65,2
173713,ICR,2021-12-07 14:00:00,663.5,5
173719,ICR,2021-12-07 20:00:00,52.8,2
173730,ICR,2021-12-08 07:00:00,160.02,9
173754,ICR,2021-12-09 07:00:00,120.01,7
173773,ICR,2021-12-10 02:00:00,576.91,4
173789,ICR,2021-12-10 18:00:00,801.71,3
173792,ICR,2021-12-10 21:00:00,608.08,3
173799,ICR,2021-12-11 04:00:00,761.7,10
173826,ICR,2021-12-12 07:00:00,744.25,5
173838,ICR,2021-12-12 19:00:00,691.84,3
173845,ICR,2021-12-13 02:00:00,776.15,2
173846,ICR,2021-12-13 03:00:00,118.2,8
173848,ICR,2021-12-13 05:00:00,93.21,6
173857,ICR,2021-12-13 14:00:00,428.33,5
173871,ICR,2021-12-14 04:00:00,933.32,3
173877,ICR,2021-12-14 10:00:00,138.21,2
173886,ICR,2021-12-14 19:00:00,550.89,8
173892,IDZ,2021-12-01 00:00:00,571.7,7
173902,IDZ,2021-12-01 10:00:00,128.55,4
173920,IDZ,2021-12-02 04:00:00,803.86,2
173941,IDZ,2021-12-03 01:00:00,859.14,9
173951,IDZ,2021-12-03 11:00:00,534.06,8
173972,IDZ,2021-12-04 08:00:00,803.68,7
173987,IDZ,2021-12-04 23:00:00,426.68,6
173995,IDZ,2021-12-05 07:00:00,13.98,1
174012,IDZ,2021-12-06 00:00:00,553.72,9
174025,IDZ,2021-12-06 13:00:00,654.97,9
174034,IDZ,2021-12-06 22:00:00,749.54,10
174049,IDZ,2021-12-07 13:00:00,539.36,2
174079,IDZ,2021-12-08 19:00:00,231.73,9
174088,IDZ,2021-12-09 04:00:00,659.22,6
174091,IDZ,2021-12-09 07:00:00,682.7,6
174092,IDZ,2021-12-09 08:00:00,287.84,4
174124,IDZ,2021-12-10 16:00:00,360.19,7
174129,IDZ,2021-12-10 21:00:00,787.44,10
174138,IDZ,2021-12-11 06:00:00,418.89,6
174177,IDZ,2021-12-12 21:00:00,938.49,8
174198,IDZ,2021-12-13 18:00:00,178.04,8
174211,IDZ,2021-12-14 07:00:00,499.55,8
174215,IDZ,2021-12-14 11:00:00,900.12,8
174238,IF7,2021-12-01 09:00:00,885.22,9
174245,IF7,2021-12-01 16:00:00,377.95,10
174249,IF7,2021-12-01 20:00:00,952.07,5
174280,IF7,2021-12-03 03:00:00,356.74,10
174282,IF7,2021-12-03 05:00:00,548.43,4
174290,IF7,2021-12-03 13:00:00,959.02,4
174296,IF7,2021-12-03 19:00:00,704.48,4
174306,IF7,2021-12-04 05:00:00,183.55,6
174312,IF7,2021-12-04 11:00:00,415.66,5
174314,IF7,2021-12-04 13:00:00,227.02,4
174319,IF7,2021-12-04 18:00:00,415.21,5
174341,IF7,2021-12-05 16:00:00,794.54,1
174358,IF7,2021-12-06 09:00:00,538.73,4
174365,IF7,2021-12-06 16:00:00,215.65,3
174379,IF7,2021-12-07 06:00:00,362.32,7
174400,IF7,2021-12-08 03:00:00,192.71,8
174416,IF7,2021-12-08 19:00:00,381.74,8
174420,IF7,2021-12-08 23:00:00,778.03,9
174423,IF7,2021-12-09 02:00:00,319.83,6
174464,IF7,2021-12-10 19:00:00,376.79,9
174475,IF7,2021-12-11 06:00:00,342.34,7
174479,IF7,2021-12-11 10:00:00,452.05,9
174481,IF7,2021-12-11 12:00:00,283.35,4
174484,IF7,2021-12-11 15:00:00,356.9,8
174497,IF7,2021-12-12 04:00:00,375.99,2
174503,IF7,2021-12-12 10:00:00,752.0,9
174505,IF7,2021-12-12 12:00:00,66.43,5
174517,IF7,2021-12-13 00:00:00,986.54,3
174522,IF7,2021-12-13 05:00:00,892.69,7
174525,IF7,2021-12-13 08:00:00,763.5,4
174526,IF7,2021-12-13 09:00:00,691.03,5
174546,IF7,2021-12-14 05:00:00,122.07,1
174559,IF7,2021-12-14 18:00:00,59.2,7
174565,IF7,2021-12-15 00:00:00,211.11,3
174578,IFB,2021-12-01 12:00:00,90.52,5
174581,IFB,2021-12-01 15:00:00,118.67,6
174588,IFB,2021-12-01 22:00:00,212.79,7
174620,IFB,2021-12-03 06:00:00,931.46,1
174624,IFB,2021-12-03 10:00:00,196.11,10
174626,IFB,2021-12-03 12:00:00,302.57,2
174640,IFB,2021-12-04 02:00:00,670.88,8
174721,IFB,2021-12-07 11:00:00,389.05,7
174723,IFB,2021-12-07 13:00:00,400.59,2
174726,IFB,2021-12-07 16:00:00,904.02,3
174739,IFB,2021-12-08 05:00:00,32.57,7
